code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
SSE.ETF.510300,LONG,201801241330,4403.8,201801241335,4404,1,0.2,2,-5,9.2,enterlong,exitlong,797,798
SSE.ETF.510300,SHORT,201801241340,4402,201801241350,4401.6,1,0.4,6.8,-3,9.6,entershort,exitshort,799,801
SSE.ETF.510300,SHORT,201801241355,4399.6,201801241405,4402,1,-2.4,4.4,-4,7.2,entershort,exitshort,802,804
SSE.ETF.510300,SHORT,201801241410,4397.8,201801241415,4404.6,1,-6.8,0,-6.6,0.4,entershort,exitshort,805,806
SSE.ETF.510300,LONG,201801241420,4408.2,201801241425,4398.4,1,-9.8,0.6,-11.4,-9.4,enterlong,exitlong,807,808
SSE.ETF.510300,LONG,201801241430,4401.6,201801241450,4406.8,1,5.2,12.4,-3.6,-4.2,enterlong,exitlong,809,813
SSE.ETF.510300,SHORT,201801241500,4403.4,201801250945,4395,1,8.4,13.2,-2.2,4.2,entershort,exitshort,815,818
SSE.ETF.510300,SHORT,201801250950,4391,201801251000,4377,1,14,15.2,-1.6,18.2,entershort,exitshort,819,821
SSE.ETF.510300,LONG,201801251005,4376,201801251015,4366.8,1,-9.2,7.6,-10.8,9,enterlong,exitlong,822,824
SSE.ETF.510300,LONG,201801251020,4370.2,201801251030,4363.8,1,-6.4,4.4,-12,2.6,enterlong,exitlong,825,827
SSE.ETF.510300,LONG,201801251035,4370.8,201801251310,4375,1,4.2,12,-4.8,6.8,enterlong,exitlong,828,841
SSE.ETF.510300,LONG,201801251320,4377.4,201801251335,4374.2,1,-3.2,3,-4.6,3.6,enterlong,exitlong,843,846
SSE.ETF.510300,LONG,201801251340,4379,201801251400,4390.6,1,11.6,17.8,-2.4,15.2,enterlong,exitlong,847,851
SSE.ETF.510300,LONG,201801251405,4400.8,201801251410,4396,1,-4.8,0.2,-5.4,10.4,enterlong,exitlong,852,853
SSE.ETF.510300,SHORT,201801251425,4394.4,201801251455,4383.6,1,10.8,17.4,-2.6,21.2,entershort,exitshort,856,862
SSE.ETF.510300,SHORT,201801251500,4375,201801260940,4378.4,1,-3.4,5,-3.8,17.8,entershort,exitshort,863,865
SSE.ETF.510300,LONG,201801260945,4380.6,201801261015,4377.4,1,-3.2,8,-6.2,14.6,enterlong,exitlong,866,872
SSE.ETF.510300,SHORT,201801261020,4379.2,201801261030,4383.6,1,-4.4,3.4,-5.4,10.2,entershort,exitshort,873,875
SSE.ETF.510300,SHORT,201801261040,4385.8,201801261045,4391.8,1,-6,1.8,-7.2,4.2,entershort,exitshort,877,878
SSE.ETF.510300,SHORT,201801261050,4388.8,201801261055,4388.8,1,-0,1.8,-3.4,4.2,entershort,exitshort,879,880
SSE.ETF.510300,LONG,201801261100,4396.8,201801261105,4398.6,1,1.8,2.2,-2.8,6,enterlong,exitlong,881,882
SSE.ETF.510300,SHORT,201801261110,4397.8,201801261125,4396,1,1.8,7.8,-1.4,7.8,entershort,exitshort,883,886
SSE.ETF.510300,LONG,201801261130,4398,201801261320,4399.2,1,1.2,8.6,-0.8,9,enterlong,exitlong,887,891
SSE.ETF.510300,SHORT,201801261325,4398.2,201801261340,4396.2,1,2,4.6,-3.8,11,entershort,exitshort,892,895
SSE.ETF.510300,LONG,201801261345,4397.4,201801261400,4398,1,0.6,8.4,-0.4,11.6,enterlong,exitlong,896,899
SSE.ETF.510300,LONG,201801261405,4404.6,201801261420,4408.4,1,3.8,8.4,-2.4,15.4,enterlong,exitlong,900,903
SSE.ETF.510300,SHORT,201801261425,4410.4,201801261430,4413.2,1,-2.8,0.8,-5.2,12.6,entershort,exitshort,904,905
SSE.ETF.510300,LONG,201801261435,4417.8,201801261445,4416.6,1,-1.2,8.2,-1.8,11.4,enterlong,exitlong,906,908
SSE.ETF.510300,SHORT,201801261450,4402.6,201801261500,4402.4,1,0.2,10.6,-3.2,11.6,entershort,exitshort,909,911
SSE.ETF.510300,SHORT,201801290935,4412.8,201801290940,4413.2,1,-0.4,3,-5.2,11.2,entershort,exitshort,912,913
SSE.ETF.510300,SHORT,201801290945,4406.4,201801291005,4401.8,1,4.6,8,-3,15.8,entershort,exitshort,914,918
SSE.ETF.510300,SHORT,201801291010,4396.2,201801291020,4394.8,1,1.4,10.2,-2.4,17.2,entershort,exitshort,919,921
SSE.ETF.510300,LONG,201801291025,4398.4,201801291030,4393,1,-5.4,2,-6.4,11.8,enterlong,exitlong,922,923
SSE.ETF.510300,SHORT,201801291035,4389,201801291040,4392,1,-3,3.2,-4.2,8.8,entershort,exitshort,924,925
SSE.ETF.510300,SHORT,201801291045,4386.4,201801291050,4390.8,1,-4.4,0.2,-5.4,4.4,entershort,exitshort,926,927
SSE.ETF.510300,SHORT,201801291055,4385.8,201801291305,4339.6,1,46.2,56.4,0,50.6,entershort,exitshort,928,936
SSE.ETF.510300,LONG,201801291405,4338.8,201801291415,4321.8,1,-17,1.2,-18.8,33.6,enterlong,exitlong,948,950
SSE.ETF.510300,SHORT,201801291425,4319.4,201801291430,4327.8,1,-8.4,2,-10.8,25.2,entershort,exitshort,952,953
SSE.ETF.510300,SHORT,201801291440,4313.2,201801291500,4317.8,1,-4.6,13.2,-4.8,20.6,entershort,exitshort,955,959
SSE.ETF.510300,SHORT,201801300940,4308.4,201801300950,4315.6,1,-7.2,6.4,-11.4,13.4,entershort,exitshort,961,963
SSE.ETF.510300,LONG,201801300955,4316.4,201801301010,4312.6,1,-3.8,7.6,-3.4,9.6,enterlong,exitlong,964,967
SSE.ETF.510300,LONG,201801301025,4317,201801301035,4309.4,1,-7.6,2,-8.2,2,enterlong,exitlong,970,972
SSE.ETF.510300,LONG,201801301050,4312.2,201801301100,4303,1,-9.2,4.4,-9.8,-7.2,enterlong,exitlong,975,977
SSE.ETF.510300,LONG,201801301105,4301,201801301110,4303.6,1,2.6,7.6,-4.6,-4.6,enterlong,exitlong,978,979
SSE.ETF.510300,LONG,201801301115,4305,201801301125,4301,1,-4,4.2,-4.4,-8.6,enterlong,exitlong,980,982
SSE.ETF.510300,SHORT,201801301305,4288.8,201801301310,4289.8,1,-1,1.4,-3.6,-9.6,entershort,exitshort,984,985
SSE.ETF.510300,SHORT,201801301315,4284.8,201801301320,4289.6,1,-4.8,1.4,-5.2,-14.4,entershort,exitshort,986,987
SSE.ETF.510300,LONG,201801301335,4291.8,201801301345,4284.4,1,-7.4,3.2,-7.6,-21.8,enterlong,exitlong,990,992
SSE.ETF.510300,LONG,201801301350,4295,201801301355,4290.8,1,-4.2,0.8,-6.6,-26,enterlong,exitlong,993,994
SSE.ETF.510300,SHORT,201801301400,4284,201801301405,4283.2,1,0.8,3,-7.4,-25.2,entershort,exitshort,995,996
SSE.ETF.510300,LONG,201801301410,4285.8,201801301415,4279.6,1,-6.2,4.2,-6.8,-31.4,enterlong,exitlong,997,998
SSE.ETF.510300,SHORT,201801301420,4274.8,201801301430,4283.2,1,-8.4,4.6,-9.8,-39.8,entershort,exitshort,999,1001
SSE.ETF.510300,SHORT,201801301435,4279.8,201801301445,4275.2,1,4.6,6.4,-2.8,-35.2,entershort,exitshort,1002,1004
SSE.ETF.510300,SHORT,201801301450,4271.4,201801310940,4261.4,1,10,22.6,-2.2,-25.2,entershort,exitshort,1005,1009
SSE.ETF.510300,LONG,201801310945,4271,201801311000,4258,1,-13,2.4,-13.6,-38.2,enterlong,exitlong,1010,1013
SSE.ETF.510300,LONG,201801311005,4262.6,201801311035,4255,1,-7.6,9.4,-7.6,-45.8,enterlong,exitlong,1014,1020
SSE.ETF.510300,LONG,201801311045,4263.6,201801311100,4262.4,1,-1.2,5.4,-1.8,-47,enterlong,exitlong,1022,1025
SSE.ETF.510300,LONG,201801311105,4270.4,201801311305,4293.2,1,22.8,23.2,-1.2,-24.2,enterlong,exitlong,1026,1032
SSE.ETF.510300,SHORT,201801311310,4289.2,201801311355,4276.6,1,12.6,25.6,-3.6,-11.6,entershort,exitshort,1033,1042
SSE.ETF.510300,SHORT,201801311400,4272.6,201801311410,4269.4,1,3.2,9.6,0,-8.4,entershort,exitshort,1043,1045
SSE.ETF.510300,SHORT,201801311415,4268.2,201801311435,4266.6,1,1.6,13.2,0,-6.8,entershort,exitshort,1046,1050
SSE.ETF.510300,LONG,201801311440,4279,201801311455,4279.8,1,0.8,6.6,-2.8,-6,enterlong,exitlong,1051,1054
SSE.ETF.510300,SHORT,201801311500,4278.8,201802010940,4295.4,1,-16.6,2.6,-20.2,-22.6,entershort,exitshort,1055,1057
SSE.ETF.510300,LONG,201802010945,4296.8,201802010950,4291.4,1,-5.4,0.8,-8.6,-28,enterlong,exitlong,1058,1059
SSE.ETF.510300,LONG,201802010955,4290.4,201802011010,4281.6,1,-8.8,7.6,-8.6,-36.8,enterlong,exitlong,1060,1063
SSE.ETF.510300,SHORT,201802011020,4281.2,201802011040,4271.6,1,9.6,12,-0.6,-27.2,entershort,exitshort,1065,1069
SSE.ETF.510300,LONG,201802011045,4272.6,201802011050,4256.8,1,-15.8,0.4,-18.8,-43,enterlong,exitlong,1070,1071
SSE.ETF.510300,SHORT,201802011055,4255.4,201802011115,4245.2,1,10.2,29.2,0,-32.8,entershort,exitshort,1072,1076
SSE.ETF.510300,SHORT,201802011125,4233.6,201802011305,4227,1,6.6,12,-8.4,-26.2,entershort,exitshort,1078,1080
SSE.ETF.510300,LONG,201802011310,4237.8,201802011315,4234.8,1,-3,2.2,-11.8,-29.2,enterlong,exitlong,1081,1082
SSE.ETF.510300,SHORT,201802011320,4232.8,201802011325,4241.6,1,-8.8,1,-8.8,-38,entershort,exitshort,1083,1084
SSE.ETF.510300,LONG,201802011340,4248.2,201802011355,4238.6,1,-9.6,3,-9.6,-47.6,enterlong,exitlong,1087,1090
SSE.ETF.510300,LONG,201802011415,4234.4,201802011430,4232,1,-2.4,4.8,-7.4,-50,enterlong,exitlong,1094,1097
SSE.ETF.510300,SHORT,201802011435,4223.4,201802011440,4228.4,1,-5,0.8,-9.2,-55,entershort,exitshort,1098,1099
SSE.ETF.510300,LONG,201802011445,4239,201802011450,4233,1,-6,2.8,-7.8,-61,enterlong,exitlong,1100,1101
SSE.ETF.510300,LONG,201802011455,4233.6,201802011500,4238.2,1,4.6,6,-4.2,-56.4,enterlong,exitlong,1102,1103
SSE.ETF.510300,LONG,201802020935,4228.2,201802020940,4207.4,1,-20.8,0.6,-23.4,-77.2,enterlong,exitlong,1104,1105
SSE.ETF.510300,LONG,201802020945,4210.2,201802021025,4248.4,1,38.2,44.8,-8.8,-39,enterlong,exitlong,1106,1114
SSE.ETF.510300,LONG,201802021030,4255.4,201802021050,4257,1,1.6,12.6,-5.2,-37.4,enterlong,exitlong,1115,1119
SSE.ETF.510300,LONG,201802021055,4262.6,201802021105,4263.8,1,1.2,8.6,-3.4,-36.2,enterlong,exitlong,1120,1122
SSE.ETF.510300,LONG,201802021110,4268,201802021115,4262.4,1,-5.6,0,-11,-41.8,enterlong,exitlong,1123,1124
SSE.ETF.510300,LONG,201802021335,4253.6,201802021355,4244.4,1,-9.2,2.8,-8.6,-51,enterlong,exitlong,1134,1138
SSE.ETF.510300,SHORT,201802021405,4235.4,201802021410,4240,1,-4.6,0,-5.4,-55.6,entershort,exitshort,1140,1141
SSE.ETF.510300,LONG,201802021415,4254.4,201802021430,4272,1,17.6,25,-1.2,-38,enterlong,exitlong,1142,1145
SSE.ETF.510300,LONG,201802021435,4277,201802021445,4280,1,3,5.8,-2.6,-35,enterlong,exitlong,1146,1148
SSE.ETF.510300,LONG,201802021455,4280.8,201802021500,4273.4,1,-7.4,0,-8.2,-42.4,enterlong,exitlong,1150,1151
SSE.ETF.510300,LONG,201802050940,4244.2,201802050945,4248.4,1,4.2,8.2,-8,-38.2,enterlong,exitlong,1153,1154
SSE.ETF.510300,LONG,201802050950,4256,201802050955,4249.8,1,-6.2,0,-6.8,-44.4,enterlong,exitlong,1155,1156
SSE.ETF.510300,LONG,201802051000,4257.8,201802051005,4248,1,-9.8,2,-10.4,-54.2,enterlong,exitlong,1157,1158
SSE.ETF.510300,LONG,201802051010,4252.8,201802051020,4239.8,1,-13,2.6,-13.8,-67.2,enterlong,exitlong,1159,1161
SSE.ETF.510300,SHORT,201802051035,4233,201802051110,4234.2,1,-1.2,11,-3.2,-68.4,entershort,exitshort,1164,1171
SSE.ETF.510300,LONG,201802051115,4239,201802051350,4255,1,16,20.2,-2.8,-52.4,enterlong,exitlong,1172,1185
SSE.ETF.510300,LONG,201802051355,4259.4,201802051400,4257,1,-2.4,1.2,-5,-54.8,enterlong,exitlong,1186,1187
SSE.ETF.510300,LONG,201802051405,4263.2,201802051410,4263.6,1,0.4,1.8,-5.8,-54.4,enterlong,exitlong,1188,1189
SSE.ETF.510300,SHORT,201802051415,4255.2,201802051430,4259.4,1,-4.2,4,-7,-58.6,entershort,exitshort,1190,1193
SSE.ETF.510300,LONG,201802051435,4264.8,201802051445,4261.6,1,-3.2,4,-6.2,-61.8,enterlong,exitlong,1194,1196
SSE.ETF.510300,SHORT,201802051450,4255.4,201802051455,4262.8,1,-7.4,0.6,-8.2,-69.2,entershort,exitshort,1197,1198
SSE.ETF.510300,LONG,201802060940,4202.2,201802060945,4215.6,1,13.4,12.8,-7.8,-55.8,enterlong,exitlong,1201,1202
SSE.ETF.510300,SHORT,201802060950,4202.2,201802061050,4152,1,50.2,52.2,-1.6,-5.6,entershort,exitshort,1203,1215
SSE.ETF.510300,LONG,201802061055,4163.2,201802061310,4144.8,1,-18.4,11.4,-23,-24,enterlong,exitlong,1216,1225
SSE.ETF.510300,SHORT,201802061315,4138.2,201802061345,4152.6,1,-14.4,7.6,-15.6,-38.4,entershort,exitshort,1226,1232
SSE.ETF.510300,LONG,201802061400,4165,201802061410,4165.8,1,0.8,14.6,-1.6,-37.6,enterlong,exitlong,1235,1237
SSE.ETF.510300,SHORT,201802061420,4154.6,201802061430,4151.8,1,2.8,13.8,-2.4,-34.8,entershort,exitshort,1239,1241
SSE.ETF.510300,SHORT,201802061440,4145,201802061445,4138,1,7,6,-6.4,-27.8,entershort,exitshort,1243,1244
SSE.ETF.510300,LONG,201802061450,4144.2,201802061455,4141.8,1,-2.4,1.2,-5.8,-30.2,enterlong,exitlong,1245,1246
SSE.ETF.510300,SHORT,201802061500,4121.6,201802070940,4197.4,1,-75.8,8.6,-85.2,-106,entershort,exitshort,1247,1249
SSE.ETF.510300,SHORT,201802070945,4189.4,201802071010,4198.4,1,-9,4.2,-9.4,-115,entershort,exitshort,1250,1255
SSE.ETF.510300,SHORT,201802071050,4165,201802071115,4101,1,64,105,-2.4,-51,entershort,exitshort,1263,1268
SSE.ETF.510300,SHORT,201802071125,4083.6,201802080940,4039,1,44.6,73.4,-37.8,-6.4,entershort,exitshort,1270,1297
SSE.ETF.510300,LONG,201802080945,4043.2,201802081025,4055.4,1,12.2,35,-7,5.8,enterlong,exitlong,1298,1306
SSE.ETF.510300,LONG,201802081045,4060,201802081055,4054.8,1,-5.2,6.4,-6,0.6,enterlong,exitlong,1310,1312
SSE.ETF.510300,LONG,201802081100,4056.2,201802081105,4048.2,1,-8,0,-11.8,-7.4,enterlong,exitlong,1313,1314
SSE.ETF.510300,LONG,201802081110,4049.2,201802081115,4055,1,5.8,6.6,-6.2,-1.6,enterlong,exitlong,1315,1316
SSE.ETF.510300,SHORT,201802081120,4045,201802081310,3997.2,1,47.8,49.8,0,46.2,entershort,exitshort,1317,1321
SSE.ETF.510300,LONG,201802081315,4009.6,201802081335,3992,1,-17.6,10.4,-20.6,28.6,enterlong,exitlong,1322,1326
SSE.ETF.510300,LONG,201802081340,4012.4,201802081400,4007.8,1,-4.6,10.8,-8.4,24,enterlong,exitlong,1327,1331
SSE.ETF.510300,SHORT,201802081410,3994,201802081415,3995.2,1,-1.2,0.8,-11.4,22.8,entershort,exitshort,1333,1334
SSE.ETF.510300,SHORT,201802081420,3994.6,201802081430,3996,1,-1.4,4.8,-10.4,21.4,entershort,exitshort,1335,1337
SSE.ETF.510300,LONG,201802081440,4019.2,201802081445,4012,1,-7.2,0.8,-9.2,14.2,enterlong,exitlong,1339,1340
SSE.ETF.510300,SHORT,201802081450,4002.2,201802081455,4010.8,1,-8.6,3.4,-15.4,5.6,entershort,exitshort,1341,1342
SSE.ETF.510300,SHORT,201802081500,4003.8,201802091025,3848,1,155.8,196.6,-0.6,161.4,entershort,exitshort,1343,1354
SSE.ETF.510300,SHORT,201802091040,3810.8,201802091100,3747.2,1,63.6,119.4,0,225,entershort,exitshort,1357,1361
SSE.ETF.510300,LONG,201802091350,3795.8,201802091400,3762,1,-33.8,0,-45.8,191.2,enterlong,exitlong,1377,1379
SSE.ETF.510300,SHORT,201802091405,3745,201802091415,3753.4,1,-8.4,27,-14.6,182.8,entershort,exitshort,1380,1382
SSE.ETF.510300,LONG,201802091420,3774.6,201802091435,3750,1,-24.6,0,-27,158.2,enterlong,exitlong,1383,1386
SSE.ETF.510300,LONG,201802091440,3790.6,201802091445,3780.2,1,-10.4,8.2,-15.6,147.8,enterlong,exitlong,1387,1388
SSE.ETF.510300,SHORT,201802091455,3777.6,201802091500,3784.2,1,-6.6,4.4,-10.8,141.2,entershort,exitshort,1390,1391
SSE.ETF.510300,SHORT,201802120935,3800,201802120940,3801.8,1,-1.8,0,-23.8,139.4,entershort,exitshort,1392,1393
SSE.ETF.510300,LONG,201802120945,3822.8,201802121005,3833.8,1,11,34.2,-0.8,150.4,enterlong,exitlong,1394,1398
SSE.ETF.510300,SHORT,201802121040,3821.6,201802121100,3849.8,1,-28.2,1,-29.4,122.2,entershort,exitshort,1405,1409
SSE.ETF.510300,LONG,201802121115,3845.4,201802121310,3859.8,1,14.4,27.6,-0.6,136.6,enterlong,exitlong,1412,1417
SSE.ETF.510300,SHORT,201802121315,3850.6,201802121345,3854.8,1,-4.2,11.6,-5,132.4,entershort,exitshort,1418,1424
SSE.ETF.510300,LONG,201802121355,3861,201802121400,3862.4,1,1.4,3,-6.2,133.8,enterlong,exitlong,1426,1427
SSE.ETF.510300,LONG,201802121405,3868.6,201802121415,3866.8,1,-1.8,7.2,-2.8,132,enterlong,exitlong,1428,1430
SSE.ETF.510300,SHORT,201802121425,3872.2,201802121430,3879.6,1,-7.4,1.2,-8,124.6,entershort,exitshort,1432,1433
SSE.ETF.510300,SHORT,201802121435,3874.8,201802121440,3879,1,-4.2,23.8,-10,120.4,entershort,exitshort,1434,1435
SSE.ETF.510300,SHORT,201802121445,3868.8,201802130940,3915,1,-46.2,16,-45.4,74.2,entershort,exitshort,1436,1441
SSE.ETF.510300,LONG,201802130950,3922.6,201802131110,3942.8,1,20.2,43,-8.6,94.4,enterlong,exitlong,1443,1459
SSE.ETF.510300,LONG,201802131115,3953.6,201802131340,3927.2,1,-26.4,2.6,-29.8,68,enterlong,exitlong,1460,1471
SSE.ETF.510300,SHORT,201802131345,3919.6,201802131410,3920.8,1,-1.2,12,-4.6,66.8,entershort,exitshort,1472,1477
SSE.ETF.510300,SHORT,201802131415,3915.4,201802131420,3906.4,1,9,9.4,-6.6,75.8,entershort,exitshort,1478,1479
SSE.ETF.510300,SHORT,201802131425,3900.6,201802131430,3904,1,-3.4,1,-7.4,72.4,entershort,exitshort,1480,1481
SSE.ETF.510300,LONG,201802131435,3915.6,201802131450,3901.6,1,-14,4,-15,58.4,enterlong,exitlong,1482,1485
SSE.ETF.510300,LONG,201802140935,3926.4,201802140940,3919.8,1,-6.6,2.2,-14.2,51.8,enterlong,exitlong,1488,1489
SSE.ETF.510300,LONG,201802140945,3932.8,201802140950,3929.8,1,-3,1,-6.8,48.8,enterlong,exitlong,1490,1491
SSE.ETF.510300,SHORT,201802140955,3931.6,201802141015,3920,1,11.6,24,0,60.4,entershort,exitshort,1492,1496
SSE.ETF.510300,SHORT,201802141020,3913.2,201802141025,3917.8,1,-4.6,1.8,-4.8,55.8,entershort,exitshort,1497,1498
SSE.ETF.510300,SHORT,201802141030,3913.2,201802141035,3917.2,1,-4,2,-4.4,51.8,entershort,exitshort,1499,1500
SSE.ETF.510300,LONG,201802141040,3921.4,201802141050,3920,1,-1.4,2.8,-2.6,50.4,enterlong,exitlong,1501,1503
SSE.ETF.510300,SHORT,201802141055,3916.2,201802141105,3916.8,1,-0.6,3,-2.4,49.8,entershort,exitshort,1504,1506
SSE.ETF.510300,SHORT,201802141110,3915.4,201802141320,3922.2,1,-6.8,5.8,-8.8,43,entershort,exitshort,1507,1515
SSE.ETF.510300,LONG,201802141330,3928,201802141340,3925.8,1,-2.2,4,-3.6,40.8,enterlong,exitlong,1517,1519
SSE.ETF.510300,LONG,201802141345,3928.6,201802141415,3938.8,1,10.2,20.2,-1.2,51,enterlong,exitlong,1520,1526
SSE.ETF.510300,SHORT,201802141420,3935.8,201802141425,3940.8,1,-5,1.2,-5.8,46,entershort,exitshort,1527,1528
SSE.ETF.510300,LONG,201802141430,3948.2,201802141500,3953.2,1,5,10.4,-3.2,51,enterlong,exitlong,1529,1535
SSE.ETF.510300,SHORT,201802220935,4011.4,201802220945,4010.4,1,1,18.6,-4.4,52,entershort,exitshort,1536,1538
SSE.ETF.510300,SHORT,201802220950,4005,201802221000,4000,1,5,22,0,57,entershort,exitshort,1539,1541
SSE.ETF.510300,LONG,201802221010,4011.8,201802221035,4009.4,1,-2.4,14.4,-2.8,54.6,enterlong,exitlong,1543,1548
SSE.ETF.510300,LONG,201802221345,4023.6,201802221355,4026.4,1,2.8,7.4,0,57.4,enterlong,exitlong,1568,1570
SSE.ETF.510300,LONG,201802221405,4024.6,201802221410,4021.4,1,-3.2,0.8,-4.2,54.2,enterlong,exitlong,1572,1573
SSE.ETF.510300,SHORT,201802221415,4021.2,201802221425,4026,1,-4.8,1.2,-4.8,49.4,entershort,exitshort,1574,1576
SSE.ETF.510300,LONG,201802221430,4027.2,201802221435,4027.6,1,0.4,1.8,-4.2,49.8,enterlong,exitlong,1577,1578
SSE.ETF.510300,SHORT,201802221440,4026.2,201802230935,4039.8,1,-13.6,6,-0.6,36.2,entershort,exitshort,1579,1584
SSE.ETF.510300,SHORT,201802230940,4031,201802230945,4033.2,1,-2.2,3,-5.6,34,entershort,exitshort,1585,1586
SSE.ETF.510300,LONG,201802230950,4037,201802231000,4039,1,2,5.6,-1.6,36,enterlong,exitlong,1587,1589
SSE.ETF.510300,LONG,201802231005,4050.6,201802231025,4051.6,1,1,9,-2.6,37,enterlong,exitlong,1590,1594
SSE.ETF.510300,SHORT,201802231030,4050,201802231035,4055.8,1,-5.8,0,-6.6,31.2,entershort,exitshort,1595,1596
SSE.ETF.510300,SHORT,201802231040,4050,201802231045,4054.6,1,-4.6,1.8,-8.6,26.6,entershort,exitshort,1597,1598
SSE.ETF.510300,LONG,201802231050,4051.4,201802231055,4049.4,1,-2,0,-4.4,24.6,enterlong,exitlong,1599,1600
SSE.ETF.510300,SHORT,201802231100,4043.4,201802231115,4035.4,1,8,12.4,-1.8,32.6,entershort,exitshort,1601,1604
SSE.ETF.510300,SHORT,201802231120,4031.6,201802231125,4034.2,1,-2.6,0.4,-10.4,30,entershort,exitshort,1605,1606
SSE.ETF.510300,SHORT,201802231310,4030,201802231320,4026,1,4,6.6,-0.6,34,entershort,exitshort,1609,1611
SSE.ETF.510300,LONG,201802231330,4026.8,201802231410,4032.2,1,5.4,13.2,-1.6,39.4,enterlong,exitlong,1613,1621
SSE.ETF.510300,SHORT,201802231415,4030.2,201802231420,4037.4,1,-7.2,0.2,-7.2,32.2,entershort,exitshort,1622,1623
SSE.ETF.510300,LONG,201802231435,4042.4,201802231450,4040.6,1,-1.8,6.6,-3,30.4,enterlong,exitlong,1626,1629
SSE.ETF.510300,LONG,201802231455,4043.6,201802231500,4048.8,1,5.2,5,-2.6,35.6,enterlong,exitlong,1630,1631
SSE.ETF.510300,LONG,201802260940,4091.8,201802260950,4073.6,1,-18.2,1.6,-19.6,17.4,enterlong,exitlong,1633,1635
SSE.ETF.510300,SHORT,201802261000,4063.8,201802261045,4068.6,1,-4.8,23.6,-4.8,12.6,entershort,exitshort,1637,1646
SSE.ETF.510300,LONG,201802261115,4074.6,201802261305,4084,1,9.4,17.4,-1.2,22,enterlong,exitlong,1652,1656
SSE.ETF.510300,SHORT,201802261320,4079.2,201802261335,4088.2,1,-9,2,-12.4,13,entershort,exitshort,1659,1662
SSE.ETF.510300,LONG,201802261345,4097.8,201802261400,4100.2,1,2.4,16,-1.6,15.4,enterlong,exitlong,1664,1667
SSE.ETF.510300,LONG,201802261405,4103.4,201802261450,4099.2,1,-4.2,21.8,-5.4,11.2,enterlong,exitlong,1668,1677
SSE.ETF.510300,SHORT,201802270940,4097,201802270950,4104.2,1,-7.2,4.4,-10.8,4,entershort,exitshort,1681,1683
SSE.ETF.510300,SHORT,201802270955,4089.2,201802271005,4091.6,1,-2.4,7,-3.8,1.6,entershort,exitshort,1684,1686
SSE.ETF.510300,LONG,201802271015,4085.8,201802271045,4072.2,1,-13.6,8,-14.2,-12,enterlong,exitlong,1688,1694
SSE.ETF.510300,LONG,201802271055,4077.6,201802271105,4068.6,1,-9,0.8,-9.6,-21,enterlong,exitlong,1696,1698
SSE.ETF.510300,SHORT,201802271110,4062,201802271130,4065,1,-3,14.8,-4.8,-24,entershort,exitshort,1699,1703
SSE.ETF.510300,SHORT,201802271330,4052,201802271335,4056,1,-4,0.6,-8,-28,entershort,exitshort,1709,1710
SSE.ETF.510300,SHORT,201802271340,4048.4,201802271345,4054.6,1,-6.2,2,-10.2,-34.2,entershort,exitshort,1711,1712
SSE.ETF.510300,SHORT,201802271350,4051.6,201802271355,4057.4,1,-5.8,5.2,-8,-40,entershort,exitshort,1713,1714
SSE.ETF.510300,SHORT,201802271410,4053.4,201802271415,4058.8,1,-5.4,1,-8,-45.4,entershort,exitshort,1717,1718
SSE.ETF.510300,SHORT,201802271420,4053.6,201802271430,4052.4,1,1.2,10.2,-4.2,-44.2,entershort,exitshort,1719,1721
SSE.ETF.510300,SHORT,201802271445,4051,201802271455,4049.8,1,1.2,8.8,-3,-43,entershort,exitshort,1724,1726
SSE.ETF.510300,SHORT,201802271500,4044.4,201802281000,4021,1,23.4,62.4,-1.6,-19.6,entershort,exitshort,1727,1733
SSE.ETF.510300,LONG,201802281010,4028,201802281115,4015.4,1,-12.6,5.8,-12.6,-32.2,enterlong,exitlong,1735,1748
SSE.ETF.510300,SHORT,201802281130,3999,201802281315,4007.2,1,-8.2,3.6,-10.8,-40.4,entershort,exitshort,1751,1754
SSE.ETF.510300,LONG,201802281330,4026.8,201802281350,4032.8,1,6,14.2,-2,-34.4,enterlong,exitlong,1757,1761
SSE.ETF.510300,LONG,201802281400,4037.6,201802281425,4028.8,1,-8.8,11,-7.6,-43.2,enterlong,exitlong,1763,1768
SSE.ETF.510300,SHORT,201802281430,4024.2,201803010940,4002,1,22.2,50.2,-2.6,-21,entershort,exitshort,1769,1777
SSE.ETF.510300,LONG,201803010950,4009.8,201803011020,4022.6,1,12.8,25.2,0,-8.2,enterlong,exitlong,1779,1785
SSE.ETF.510300,SHORT,201803011025,4015.6,201803011030,4025.2,1,-9.6,0,-14,-17.8,entershort,exitshort,1786,1787
SSE.ETF.510300,LONG,201803011035,4031,201803011105,4035.6,1,4.6,17.2,-5.4,-13.2,enterlong,exitlong,1788,1794
SSE.ETF.510300,LONG,201803011120,4049,201803011325,4029.8,1,-19.2,8.2,-21.8,-32.4,enterlong,exitlong,1797,1804
SSE.ETF.510300,SHORT,201803011340,4023.4,201803011345,4032.6,1,-9.2,0.4,-10.2,-41.6,entershort,exitshort,1807,1808
SSE.ETF.510300,SHORT,201803011350,4026,201803011405,4023.8,1,2.2,8,-1.8,-39.4,entershort,exitshort,1809,1812
